,Item Name,Date,Price
2570,Other-Dambulla-Wholesale-Red Onions (imp) ,2016-01-25,85.0
2571,Other-Dambulla-Wholesale-Coconut ,2016-01-25,34.0
2572,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2016-01-25,285.0
2573,Other-Dambulla-Wholesale-Potatoes (local) ,2016-01-25,105.0
2574,Other-Dambulla-Wholesale-Big Onions (imp) ,2016-01-25,47.0
2575,Other-Dambulla-Wholesale-Red Onions (local) ,2016-01-25,75.0
2576,Vegetable-Dambulla-Wholesale-Beans ,2016-01-25,125.0
2577,Vegetable-Dambulla-Wholesale-Pumpkin ,2016-01-25,55.0
2578,Vegetable-Dambulla-Wholesale-Brinjal ,2016-01-25,90.0
2579,Vegetable-Dambulla-Wholesale-Tomatoes ,2016-01-25,43.0
2580,Vegetable-Dambulla-Wholesale-Cabbage ,2016-01-25,120.0
2581,Vegetable-Dambulla-Wholesale-Carrot ,2016-01-25,240.0
2582,Vegetable-Dambulla-Wholesale-Snake gourd ,2016-01-25,48.0
2583,Other-Dambulla-Wholesale-Coconut ,2016-01-26,34.0
2584,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2016-01-26,285.0
2585,Other-Dambulla-Wholesale-Potatoes (local) ,2016-01-26,105.0
2586,Other-Dambulla-Wholesale-Big Onions (imp) ,2016-01-26,46.0
2587,Other-Dambulla-Wholesale-Red Onions (imp) ,2016-01-26,88.0
2588,Vegetable-Dambulla-Wholesale-Snake gourd ,2016-01-26,45.0
2589,Vegetable-Dambulla-Wholesale-Pumpkin ,2016-01-26,53.0
2590,Vegetable-Dambulla-Wholesale-Tomatoes ,2016-01-26,33.0
2591,Vegetable-Dambulla-Wholesale-Cabbage ,2016-01-26,110.0
2592,Vegetable-Dambulla-Wholesale-Carrot ,2016-01-26,230.0
2593,Vegetable-Dambulla-Wholesale-Beans ,2016-01-26,90.0
2594,Vegetable-Dambulla-Wholesale-Brinjal ,2016-01-26,85.0
2595,Other-Dambulla-Wholesale-Red Onions (imp) ,2016-01-27,88.0
2596,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2016-01-27,285.0
2597,Other-Dambulla-Wholesale-Potatoes (local) ,2016-01-27,105.0
2598,Other-Dambulla-Wholesale-Big Onions (imp) ,2016-01-27,44.0
2599,Vegetable-Dambulla-Wholesale-Snake gourd ,2016-01-27,40.0
2600,Other-Dambulla-Wholesale-Coconut ,2016-01-27,34.0
2601,Vegetable-Dambulla-Wholesale-Brinjal ,2016-01-27,70.0
2602,Vegetable-Dambulla-Wholesale-Beans ,2016-01-27,85.0
2603,Vegetable-Dambulla-Wholesale-Carrot ,2016-01-27,245.0
2604,Vegetable-Dambulla-Wholesale-Pumpkin ,2016-01-27,53.0
2605,Vegetable-Dambulla-Wholesale-Tomatoes ,2016-01-27,33.0
2606,Vegetable-Dambulla-Wholesale-Cabbage ,2016-01-27,95.0
2607,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2016-01-28,285.0
2608,Other-Dambulla-Wholesale-Potatoes (local) ,2016-01-28,103.0
2609,Other-Dambulla-Wholesale-Big Onions (imp) ,2016-01-28,47.0
2610,Other-Dambulla-Wholesale-Red Onions (imp) ,2016-01-28,88.0
2611,Vegetable-Dambulla-Wholesale-Snake gourd ,2016-01-28,45.0
2612,Other-Dambulla-Wholesale-Coconut ,2016-01-28,34.0
2613,Vegetable-Dambulla-Wholesale-Brinjal ,2016-01-28,58.0
2614,Vegetable-Dambulla-Wholesale-Tomatoes ,2016-01-28,33.0
2615,Vegetable-Dambulla-Wholesale-Cabbage ,2016-01-28,98.0
2616,Vegetable-Dambulla-Wholesale-Carrot ,2016-01-28,220.0
2617,Vegetable-Dambulla-Wholesale-Beans ,2016-01-28,95.0
2618,Vegetable-Dambulla-Wholesale-Pumpkin ,2016-01-28,55.0
2619,Other-Dambulla-Wholesale-Coconut ,2016-01-29,34.0
2620,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2016-01-29,283.0
2621,Other-Dambulla-Wholesale-Potatoes (local) ,2016-01-29,105.0
2622,Other-Dambulla-Wholesale-Big Onions (imp) ,2016-01-29,47.0
2623,Other-Dambulla-Wholesale-Red Onions (imp) ,2016-01-29,88.0
2624,Vegetable-Dambulla-Wholesale-Snake gourd ,2016-01-29,38.0
2625,Vegetable-Dambulla-Wholesale-Pumpkin ,2016-01-29,63.0
2626,Vegetable-Dambulla-Wholesale-Tomatoes ,2016-01-29,38.0
2627,Vegetable-Dambulla-Wholesale-Cabbage ,2016-01-29,95.0
2628,Vegetable-Dambulla-Wholesale-Beans ,2016-01-29,120.0
2629,Vegetable-Dambulla-Wholesale-Brinjal ,2016-01-29,80.0
2630,Vegetable-Dambulla-Wholesale-Carrot ,2016-01-29,210.0
2631,Other-Dambulla-Wholesale-Coconut ,2016-02-01,34.0
2632,Vegetable-Dambulla-Wholesale-Snake gourd ,2016-02-01,50.0
2633,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2016-02-01,283.0
2634,Other-Dambulla-Wholesale-Potatoes (local) ,2016-02-01,105.0
2635,Other-Dambulla-Wholesale-Big Onions (imp) ,2016-02-01,48.0
2636,Other-Dambulla-Wholesale-Red Onions (imp) ,2016-02-01,73.0
2637,Vegetable-Dambulla-Wholesale-Pumpkin ,2016-02-01,78.0
2638,Vegetable-Dambulla-Wholesale-Tomatoes ,2016-02-01,38.0
2639,Vegetable-Dambulla-Wholesale-Cabbage ,2016-02-01,95.0
2640,Vegetable-Dambulla-Wholesale-Carrot ,2016-02-01,200.0
2641,Vegetable-Dambulla-Wholesale-Beans ,2016-02-01,120.0
2642,Vegetable-Dambulla-Wholesale-Brinjal ,2016-02-01,90.0
2643,Other-Dambulla-Wholesale-Coconut ,2016-02-02,34.0
2644,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2016-02-02,283.0
2645,Other-Dambulla-Wholesale-Potatoes (local) ,2016-02-02,113.0
2646,Other-Dambulla-Wholesale-Big Onions (imp) ,2016-02-02,46.0
2647,Other-Dambulla-Wholesale-Red Onions (imp) ,2016-02-02,68.0
2648,Vegetable-Dambulla-Wholesale-Snake gourd ,2016-02-02,43.0
2649,Vegetable-Dambulla-Wholesale-Brinjal ,2016-02-02,60.0
2650,Vegetable-Dambulla-Wholesale-Tomatoes ,2016-02-02,38.0
2651,Vegetable-Dambulla-Wholesale-Cabbage ,2016-02-02,90.0
2652,Vegetable-Dambulla-Wholesale-Carrot ,2016-02-02,240.0
2653,Vegetable-Dambulla-Wholesale-Beans ,2016-02-02,120.0
2654,Vegetable-Dambulla-Wholesale-Pumpkin ,2016-02-02,73.0
2655,Other-Dambulla-Wholesale-Red Onions (imp) ,2016-02-03,65.0
2656,Other-Dambulla-Wholesale-Coconut ,2016-02-03,34.0
2657,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2016-02-03,283.0
2658,Other-Dambulla-Wholesale-Potatoes (local) ,2016-02-03,113.0
2659,Other-Dambulla-Wholesale-Big Onions (imp) ,2016-02-03,45.0
2660,Vegetable-Dambulla-Wholesale-Snake gourd ,2016-02-03,45.0
2661,Vegetable-Dambulla-Wholesale-Beans ,2016-02-03,123.0
2662,Vegetable-Dambulla-Wholesale-Brinjal ,2016-02-03,65.0
2663,Vegetable-Dambulla-Wholesale-Tomatoes ,2016-02-03,35.0
2664,Vegetable-Dambulla-Wholesale-Cabbage ,2016-02-03,80.0
2665,Vegetable-Dambulla-Wholesale-Carrot ,2016-02-03,250.0
2666,Vegetable-Dambulla-Wholesale-Pumpkin ,2016-02-03,75.0
2667,Other-Dambulla-Wholesale-Red Onions (imp) ,2016-02-05,58.0
2668,Other-Dambulla-Wholesale-Coconut ,2016-02-05,34.0
2669,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2016-02-05,283.0
2670,Other-Dambulla-Wholesale-Potatoes (local) ,2016-02-05,113.0
2671,Other-Dambulla-Wholesale-Big Onions (imp) ,2016-02-05,44.0
2672,Vegetable-Dambulla-Wholesale-Snake gourd ,2016-02-05,50.0
2673,Vegetable-Dambulla-Wholesale-Pumpkin ,2016-02-05,83.0
2674,Vegetable-Dambulla-Wholesale-Brinjal ,2016-02-05,65.0
2675,Vegetable-Dambulla-Wholesale-Tomatoes ,2016-02-05,38.0
2676,Vegetable-Dambulla-Wholesale-Cabbage ,2016-02-05,90.0
2677,Vegetable-Dambulla-Wholesale-Carrot ,2016-02-05,245.0
2678,Vegetable-Dambulla-Wholesale-Beans ,2016-02-05,85.0
2679,Other-Dambulla-Wholesale-Coconut ,2016-02-08,37.0
2680,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2016-02-08,283.0
2681,Other-Dambulla-Wholesale-Potatoes (local) ,2016-02-08,103.0
2682,Other-Dambulla-Wholesale-Big Onions (imp) ,2016-02-08,42.0
2683,Other-Dambulla-Wholesale-Red Onions (imp) ,2016-02-08,58.0
2684,Vegetable-Dambulla-Wholesale-Snake gourd ,2016-02-08,43.0
2685,Vegetable-Dambulla-Wholesale-Brinjal ,2016-02-08,65.0
2686,Vegetable-Dambulla-Wholesale-Tomatoes ,2016-02-08,35.0
2687,Vegetable-Dambulla-Wholesale-Cabbage ,2016-02-08,80.0
2688,Vegetable-Dambulla-Wholesale-Carrot ,2016-02-08,220.0
2689,Vegetable-Dambulla-Wholesale-Beans ,2016-02-08,90.0
2690,Vegetable-Dambulla-Wholesale-Pumpkin ,2016-02-08,88.0
2691,Other-Dambulla-Wholesale-Red Onions (imp) ,2016-02-09,58.0
2692,Other-Dambulla-Wholesale-Coconut ,2016-02-09,37.0
2693,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2016-02-09,283.0
2694,Other-Dambulla-Wholesale-Potatoes (local) ,2016-02-09,103.0
2695,Other-Dambulla-Wholesale-Big Onions (imp) ,2016-02-09,41.0
2696,Other-Dambulla-Wholesale-Red Onions (local) ,2016-02-09,53.0
2697,Vegetable-Dambulla-Wholesale-Beans ,2016-02-09,95.0
2698,Vegetable-Dambulla-Wholesale-Pumpkin ,2016-02-09,95.0
2699,Vegetable-Dambulla-Wholesale-Brinjal ,2016-02-09,65.0
2700,Vegetable-Dambulla-Wholesale-Tomatoes ,2016-02-09,35.0
2701,Vegetable-Dambulla-Wholesale-Cabbage ,2016-02-09,85.0
2702,Vegetable-Dambulla-Wholesale-Carrot ,2016-02-09,220.0
2703,Vegetable-Dambulla-Wholesale-Snake gourd ,2016-02-09,45.0
2704,Other-Dambulla-Wholesale-Red Onions (imp) ,2016-02-10,63.0
2705,Other-Dambulla-Wholesale-Coconut ,2016-02-10,33.0
2706,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2016-02-10,283.0
2707,Other-Dambulla-Wholesale-Potatoes (local) ,2016-02-10,103.0
2708,Other-Dambulla-Wholesale-Big Onions (imp) ,2016-02-10,41.0
2709,Other-Dambulla-Wholesale-Red Onions (local) ,2016-02-10,55.0
2710,Vegetable-Dambulla-Wholesale-Beans ,2016-02-10,75.0
2711,Vegetable-Dambulla-Wholesale-Pumpkin ,2016-02-10,85.0
2712,Vegetable-Dambulla-Wholesale-Brinjal ,2016-02-10,68.0
2713,Vegetable-Dambulla-Wholesale-Tomatoes ,2016-02-10,33.0
2714,Vegetable-Dambulla-Wholesale-Cabbage ,2016-02-10,78.0
2715,Vegetable-Dambulla-Wholesale-Carrot ,2016-02-10,220.0
2716,Vegetable-Dambulla-Wholesale-Snake gourd ,2016-02-10,38.0
2717,Other-Dambulla-Wholesale-Coconut ,2016-02-11,34.0
2718,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2016-02-11,283.0
2719,Other-Dambulla-Wholesale-Potatoes (local) ,2016-02-11,103.0
2720,Other-Dambulla-Wholesale-Big Onions (imp) ,2016-02-11,41.0
2721,Other-Dambulla-Wholesale-Red Onions (imp) ,2016-02-11,58.0
2722,Other-Dambulla-Wholesale-Red Onions (local) ,2016-02-11,55.0
2723,Vegetable-Dambulla-Wholesale-Snake gourd ,2016-02-11,43.0
2724,Vegetable-Dambulla-Wholesale-Brinjal ,2016-02-11,48.0
2725,Vegetable-Dambulla-Wholesale-Tomatoes ,2016-02-11,33.0
2726,Vegetable-Dambulla-Wholesale-Cabbage ,2016-02-11,80.0
2727,Vegetable-Dambulla-Wholesale-Carrot ,2016-02-11,210.0
2728,Vegetable-Dambulla-Wholesale-Beans ,2016-02-11,93.0
2729,Vegetable-Dambulla-Wholesale-Pumpkin ,2016-02-11,75.0
2730,Other-Dambulla-Wholesale-Red Onions (imp) ,2016-02-12,63.0
2731,Other-Dambulla-Wholesale-Coconut ,2016-02-12,34.0
2732,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2016-02-12,283.0
2733,Other-Dambulla-Wholesale-Potatoes (local) ,2016-02-12,103.0
2734,Other-Dambulla-Wholesale-Big Onions (imp) ,2016-02-12,43.0
2735,Vegetable-Dambulla-Wholesale-Snake gourd ,2016-02-12,40.0
2736,Other-Dambulla-Wholesale-Red Onions (local) ,2016-02-12,55.0
2737,Vegetable-Dambulla-Wholesale-Brinjal ,2016-02-12,55.0
2738,Vegetable-Dambulla-Wholesale-Tomatoes ,2016-02-12,38.0
2739,Vegetable-Dambulla-Wholesale-Cabbage ,2016-02-12,70.0
2740,Vegetable-Dambulla-Wholesale-Carrot ,2016-02-12,205.0
2741,Vegetable-Dambulla-Wholesale-Beans ,2016-02-12,80.0
2742,Vegetable-Dambulla-Wholesale-Pumpkin ,2016-02-12,85.0
2743,Vegetable-Dambulla-Wholesale-Snake gourd ,2016-02-15,43.0
2744,Other-Dambulla-Wholesale-Coconut ,2016-02-15,37.0
2745,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2016-02-15,290.0
2746,Other-Dambulla-Wholesale-Potatoes (local) ,2016-02-15,108.0
2747,Other-Dambulla-Wholesale-Big Onions (imp) ,2016-02-15,46.0
2748,Other-Dambulla-Wholesale-Red Onions (imp) ,2016-02-15,83.0
2749,Other-Dambulla-Wholesale-Red Onions (local) ,2016-02-15,73.0
2750,Vegetable-Dambulla-Wholesale-Brinjal ,2016-02-15,60.0
2751,Vegetable-Dambulla-Wholesale-Pumpkin ,2016-02-15,75.0
2752,Vegetable-Dambulla-Wholesale-Tomatoes ,2016-02-15,43.0
2753,Vegetable-Dambulla-Wholesale-Cabbage ,2016-02-15,68.0
2754,Vegetable-Dambulla-Wholesale-Carrot ,2016-02-15,155.0
2755,Vegetable-Dambulla-Wholesale-Beans ,2016-02-15,100.0
2756,Other-Dambulla-Wholesale-Red Onions (imp) ,2016-02-16,83.0
2757,Other-Dambulla-Wholesale-Big Onions (imp) ,2016-02-16,46.0
2758,Other-Dambulla-Wholesale-Coconut ,2016-02-16,33.0
2759,Other-Dambulla-Wholesale-Red Onions (local) ,2016-02-16,63.0
2760,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2016-02-16,280.0
2761,Vegetable-Dambulla-Wholesale-Snake gourd ,2016-02-16,38.0
2762,Other-Dambulla-Wholesale-Potatoes (local) ,2016-02-16,85.0
2763,Vegetable-Dambulla-Wholesale-Brinjal ,2016-02-16,68.0
2764,Vegetable-Dambulla-Wholesale-Tomatoes ,2016-02-16,38.0
2765,Vegetable-Dambulla-Wholesale-Cabbage ,2016-02-16,68.0
2766,Vegetable-Dambulla-Wholesale-Carrot ,2016-02-16,155.0
2767,Vegetable-Dambulla-Wholesale-Beans ,2016-02-16,85.0
2768,Vegetable-Dambulla-Wholesale-Pumpkin ,2016-02-16,75.0
2769,Other-Dambulla-Wholesale-Coconut ,2016-02-17,33.0
2770,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2016-02-17,288.0
2771,Other-Dambulla-Wholesale-Big Onions (imp) ,2016-02-17,44.0
2772,Other-Dambulla-Wholesale-Red Onions (imp) ,2016-02-17,78.0
2773,Other-Dambulla-Wholesale-Red Onions (local) ,2016-02-17,78.0
2774,Vegetable-Dambulla-Wholesale-Snake gourd ,2016-02-17,40.0
2775,Other-Dambulla-Wholesale-Potatoes (local) ,2016-02-17,98.0
2776,Vegetable-Dambulla-Wholesale-Brinjal ,2016-02-17,50.0
2777,Vegetable-Dambulla-Wholesale-Tomatoes ,2016-02-17,35.0
2778,Vegetable-Dambulla-Wholesale-Cabbage ,2016-02-17,55.0
2779,Vegetable-Dambulla-Wholesale-Carrot ,2016-02-17,135.0
2780,Vegetable-Dambulla-Wholesale-Beans ,2016-02-17,75.0
2781,Vegetable-Dambulla-Wholesale-Pumpkin ,2016-02-17,70.0
2782,Other-Dambulla-Wholesale-Coconut ,2016-02-18,33.0
2783,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2016-02-18,288.0
2784,Other-Dambulla-Wholesale-Potatoes (local) ,2016-02-18,68.0
2785,Other-Dambulla-Wholesale-Big Onions (imp) ,2016-02-18,42.0
2786,Other-Dambulla-Wholesale-Red Onions (imp) ,2016-02-18,63.0
2787,Other-Dambulla-Wholesale-Red Onions (local) ,2016-02-18,63.0
2788,Vegetable-Dambulla-Wholesale-Brinjal ,2016-02-18,48.0
2789,Vegetable-Dambulla-Wholesale-Pumpkin ,2016-02-18,60.0
2790,Vegetable-Dambulla-Wholesale-Tomatoes ,2016-02-18,38.0
2791,Vegetable-Dambulla-Wholesale-Cabbage ,2016-02-18,58.0
2792,Vegetable-Dambulla-Wholesale-Carrot ,2016-02-18,155.0
2793,Vegetable-Dambulla-Wholesale-Beans ,2016-02-18,75.0
2794,Vegetable-Dambulla-Wholesale-Snake gourd ,2016-02-18,45.0
2795,Other-Dambulla-Wholesale-Red Onions (imp) ,2016-02-19,68.0
2796,Other-Dambulla-Wholesale-Big Onions (imp) ,2016-02-19,42.0
2797,Other-Dambulla-Wholesale-Red Onions (local) ,2016-02-19,58.0
2798,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2016-02-19,290.0
2799,Other-Dambulla-Wholesale-Potatoes (local) ,2016-02-19,88.0
2800,Vegetable-Dambulla-Wholesale-Snake gourd ,2016-02-19,45.0
2801,Other-Dambulla-Wholesale-Coconut ,2016-02-19,31.0
2802,Vegetable-Dambulla-Wholesale-Brinjal ,2016-02-19,48.0
2803,Vegetable-Dambulla-Wholesale-Tomatoes ,2016-02-19,43.0
2804,Vegetable-Dambulla-Wholesale-Cabbage ,2016-02-19,40.0
2805,Vegetable-Dambulla-Wholesale-Carrot ,2016-02-19,173.0
2806,Vegetable-Dambulla-Wholesale-Beans ,2016-02-19,58.0
2807,Vegetable-Dambulla-Wholesale-Pumpkin ,2016-02-19,68.0
2808,Other-Dambulla-Wholesale-Coconut ,2016-02-23,31.0
2809,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2016-02-23,285.0
2810,Other-Dambulla-Wholesale-Potatoes (local) ,2016-02-23,93.0
2811,Other-Dambulla-Wholesale-Big Onions (imp) ,2016-02-23,42.0
2812,Other-Dambulla-Wholesale-Red Onions (imp) ,2016-02-23,63.0
2813,Other-Dambulla-Wholesale-Red Onions (local) ,2016-02-23,55.0
2814,Vegetable-Dambulla-Wholesale-Snake gourd ,2016-02-23,27.0
2815,Vegetable-Dambulla-Wholesale-Pumpkin ,2016-02-23,45.0
2816,Vegetable-Dambulla-Wholesale-Brinjal ,2016-02-23,50.0
2817,Vegetable-Dambulla-Wholesale-Tomatoes ,2016-02-23,35.0
2818,Vegetable-Dambulla-Wholesale-Cabbage ,2016-02-23,50.0
2819,Vegetable-Dambulla-Wholesale-Carrot ,2016-02-23,115.0
2820,Vegetable-Dambulla-Wholesale-Beans ,2016-02-23,78.0
2821,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2016-02-24,290.0
2822,Other-Dambulla-Wholesale-Potatoes (local) ,2016-02-24,83.0
2823,Other-Dambulla-Wholesale-Big Onions (imp) ,2016-02-24,38.0
2824,Other-Dambulla-Wholesale-Red Onions (imp) ,2016-02-24,58.0
2825,Other-Dambulla-Wholesale-Red Onions (local) ,2016-02-24,53.0
2826,Vegetable-Dambulla-Wholesale-Snake gourd ,2016-02-24,33.0
2827,Other-Dambulla-Wholesale-Coconut ,2016-02-24,35.0
2828,Vegetable-Dambulla-Wholesale-Brinjal ,2016-02-24,25.0
2829,Vegetable-Dambulla-Wholesale-Tomatoes ,2016-02-24,28.0
2830,Vegetable-Dambulla-Wholesale-Cabbage ,2016-02-24,45.0
2831,Vegetable-Dambulla-Wholesale-Carrot ,2016-02-24,105.0
2832,Vegetable-Dambulla-Wholesale-Beans ,2016-02-24,110.0
2833,Vegetable-Dambulla-Wholesale-Pumpkin ,2016-02-24,53.0
2834,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2016-02-25,285.0
2835,Other-Dambulla-Wholesale-Potatoes (local) ,2016-02-25,83.0
2836,Other-Dambulla-Wholesale-Big Onions (imp) ,2016-02-25,38.0
2837,Other-Dambulla-Wholesale-Red Onions (imp) ,2016-02-25,58.0
2838,Other-Dambulla-Wholesale-Red Onions (local) ,2016-02-25,53.0
2839,Vegetable-Dambulla-Wholesale-Snake gourd ,2016-02-25,35.0
2840,Other-Dambulla-Wholesale-Coconut ,2016-02-25,33.0
2841,Vegetable-Dambulla-Wholesale-Brinjal ,2016-02-25,38.0
2842,Vegetable-Dambulla-Wholesale-Tomatoes ,2016-02-25,33.0
2843,Vegetable-Dambulla-Wholesale-Cabbage ,2016-02-25,55.0
2844,Vegetable-Dambulla-Wholesale-Carrot ,2016-02-25,125.0
2845,Vegetable-Dambulla-Wholesale-Beans ,2016-02-25,145.0
2846,Vegetable-Dambulla-Wholesale-Pumpkin ,2016-02-25,53.0
2847,Other-Dambulla-Wholesale-Coconut ,2016-02-26,32.0
2848,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2016-02-26,305.0
2849,Other-Dambulla-Wholesale-Potatoes (local) ,2016-02-26,83.0
2850,Other-Dambulla-Wholesale-Big Onions (imp) ,2016-02-26,39.0
2851,Other-Dambulla-Wholesale-Red Onions (imp) ,2016-02-26,54.0
2852,Other-Dambulla-Wholesale-Red Onions (local) ,2016-02-26,60.0
2853,Vegetable-Dambulla-Wholesale-Snake gourd ,2016-02-26,38.0
2854,Vegetable-Dambulla-Wholesale-Brinjal ,2016-02-26,63.0
2855,Vegetable-Dambulla-Wholesale-Tomatoes ,2016-02-26,38.0
2856,Vegetable-Dambulla-Wholesale-Cabbage ,2016-02-26,35.0
2857,Vegetable-Dambulla-Wholesale-Carrot ,2016-02-26,110.0
2858,Vegetable-Dambulla-Wholesale-Beans ,2016-02-26,120.0
2859,Vegetable-Dambulla-Wholesale-Pumpkin ,2016-02-26,48.0
2860,Other-Dambulla-Wholesale-Red Onions (local) ,2016-02-29,58.0
2861,Other-Dambulla-Wholesale-Coconut ,2016-02-29,34.0
2862,Other-Dambulla-Wholesale-Potatoes (local) ,2016-02-29,78.0
2863,Other-Dambulla-Wholesale-Big Onions (imp) ,2016-02-29,39.0
2864,Other-Dambulla-Wholesale-Red Onions (imp) ,2016-02-29,53.0
2865,Vegetable-Dambulla-Wholesale-Snake gourd ,2016-02-29,35.0
2866,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2016-02-29,305.0
2867,Vegetable-Dambulla-Wholesale-Brinjal ,2016-02-29,53.0
2868,Vegetable-Dambulla-Wholesale-Beans ,2016-02-29,90.0
2869,Vegetable-Dambulla-Wholesale-Carrot ,2016-02-29,110.0
2870,Vegetable-Dambulla-Wholesale-Pumpkin ,2016-02-29,50.0
2871,Vegetable-Dambulla-Wholesale-Tomatoes ,2016-02-29,35.0
2872,Vegetable-Dambulla-Wholesale-Cabbage ,2016-02-29,43.0
2873,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2016-03-01,310.0
2874,Other-Dambulla-Wholesale-Potatoes (local) ,2016-03-01,83.0
2875,Other-Dambulla-Wholesale-Big Onions (imp) ,2016-03-01,53.0
2876,Other-Dambulla-Wholesale-Red Onions (imp) ,2016-03-01,65.0
2877,Other-Dambulla-Wholesale-Red Onions (local) ,2016-03-01,63.0
2878,Vegetable-Dambulla-Wholesale-Snake gourd ,2016-03-01,40.0
2879,Other-Dambulla-Wholesale-Coconut ,2016-03-01,34.0
2880,Vegetable-Dambulla-Wholesale-Brinjal ,2016-03-01,48.0
2881,Vegetable-Dambulla-Wholesale-Tomatoes ,2016-03-01,33.0
2882,Vegetable-Dambulla-Wholesale-Cabbage ,2016-03-01,53.0
2883,Vegetable-Dambulla-Wholesale-Carrot ,2016-03-01,95.0
2884,Vegetable-Dambulla-Wholesale-Beans ,2016-03-01,95.0
2885,Vegetable-Dambulla-Wholesale-Pumpkin ,2016-03-01,38.0
2886,Other-Dambulla-Wholesale-Coconut ,2016-03-02,34.0
2887,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2016-03-02,305.0
2888,Other-Dambulla-Wholesale-Potatoes (local) ,2016-03-02,85.0
2889,Other-Dambulla-Wholesale-Big Onions (imp) ,2016-03-02,63.0
2890,Other-Dambulla-Wholesale-Red Onions (local) ,2016-03-02,33.0
2891,Vegetable-Dambulla-Wholesale-Snake gourd ,2016-03-02,33.0
2892,Vegetable-Dambulla-Wholesale-Pumpkin ,2016-03-02,35.0
2893,Vegetable-Dambulla-Wholesale-Tomatoes ,2016-03-02,28.0
2894,Vegetable-Dambulla-Wholesale-Cabbage ,2016-03-02,45.0
2895,Vegetable-Dambulla-Wholesale-Beans ,2016-03-02,105.0
2896,Vegetable-Dambulla-Wholesale-Brinjal ,2016-03-02,50.0
2897,Vegetable-Dambulla-Wholesale-Carrot ,2016-03-02,98.0
2898,Other-Dambulla-Wholesale-Coconut ,2016-03-03,36.0
2899,Vegetable-Dambulla-Wholesale-Snake gourd ,2016-03-03,35.0
2900,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2016-03-03,315.0
2901,Other-Dambulla-Wholesale-Potatoes (local) ,2016-03-03,88.0
2902,Other-Dambulla-Wholesale-Big Onions (imp) ,2016-03-03,58.0
2903,Other-Dambulla-Wholesale-Red Onions (local) ,2016-03-03,58.0
2904,Vegetable-Dambulla-Wholesale-Pumpkin ,2016-03-03,28.0
2905,Vegetable-Dambulla-Wholesale-Tomatoes ,2016-03-03,30.0
2906,Vegetable-Dambulla-Wholesale-Cabbage ,2016-03-03,45.0
2907,Vegetable-Dambulla-Wholesale-Carrot ,2016-03-03,95.0
2908,Vegetable-Dambulla-Wholesale-Beans ,2016-03-03,115.0
2909,Vegetable-Dambulla-Wholesale-Brinjal ,2016-03-03,65.0
2910,Other-Dambulla-Wholesale-Coconut ,2016-03-04,36.0
2911,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2016-03-04,310.0
2912,Other-Dambulla-Wholesale-Potatoes (local) ,2016-03-04,95.0
2913,Other-Dambulla-Wholesale-Big Onions (imp) ,2016-03-04,59.0
2914,Other-Dambulla-Wholesale-Red Onions (local) ,2016-03-04,55.0
2915,Vegetable-Dambulla-Wholesale-Snake gourd ,2016-03-04,38.0
2916,Vegetable-Dambulla-Wholesale-Brinjal ,2016-03-04,65.0
2917,Vegetable-Dambulla-Wholesale-Tomatoes ,2016-03-04,28.0
2918,Vegetable-Dambulla-Wholesale-Cabbage ,2016-03-04,43.0
2919,Vegetable-Dambulla-Wholesale-Carrot ,2016-03-04,88.0
2920,Vegetable-Dambulla-Wholesale-Beans ,2016-03-04,90.0
2921,Vegetable-Dambulla-Wholesale-Pumpkin ,2016-03-04,33.0
2922,Other-Dambulla-Wholesale-Red Onions (imp) ,2016-03-08,65.0
2923,Other-Dambulla-Wholesale-Coconut ,2016-03-08,34.0
2924,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2016-03-08,313.0
2925,Other-Dambulla-Wholesale-Potatoes (local) ,2016-03-08,95.0
2926,Other-Dambulla-Wholesale-Big Onions (imp) ,2016-03-08,63.0
2927,Other-Dambulla-Wholesale-Red Onions (local) ,2016-03-08,63.0
